geoid,geography_name,county,county_neighbor,county_name
1620000US0800760,Aguilar town,08071,08009,"Baca County, CO"
1620000US0800760,Aguilar town,08071,08011,"Bent County, CO"
1620000US0800760,Aguilar town,08071,08023,"Costilla County, CO"
1620000US0800760,Aguilar town,08071,08055,"Huerfano County, CO"
1620000US0800760,Aguilar town,08071,08071,"Las Animas County, CO"
1620000US0800760,Aguilar town,08071,08089,"Otero County, CO"
1620000US0800760,Aguilar town,08071,08101,"Pueblo County, CO"
1620000US0800760,Aguilar town,08071,35007,"Colfax County, NM"
1620000US0800760,Aguilar town,08071,35059,"Union County, NM"
1620000US0800925,Akron town,08121,08001,"Adams County, CO"
1620000US0800925,Akron town,08121,08005,"Arapahoe County, CO"
1620000US0800925,Akron town,08121,08063,"Kit Carson County, CO"
1620000US0800925,Akron town,08121,08073,"Lincoln County, CO"
1620000US0800925,Akron town,08121,08075,"Logan County, CO"
1620000US0800925,Akron town,08121,08087,"Morgan County, CO"
1620000US0800925,Akron town,08121,08121,"Washington County, CO"
1620000US0800925,Akron town,08121,08125,"Yuma County, CO"
1620000US0801090,Alamosa city,08003,08003,"Alamosa County, CO"
1620000US0801090,Alamosa city,08003,08021,"Conejos County, CO"
1620000US0801090,Alamosa city,08003,08023,"Costilla County, CO"
1620000US0801090,Alamosa city,08003,08055,"Huerfano County, CO"
1620000US0801090,Alamosa city,08003,08105,"Rio Grande County, CO"
1620000US0801090,Alamosa city,08003,08109,"Saguache County, CO"
1620000US0801530,Alma town,08093,08015,"Chaffee County, CO"
1620000US0801530,Alma town,08093,08019,"Clear Creek County, CO"
1620000US0801530,Alma town,08093,08043,"Fremont County, CO"
1620000US0801530,Alma town,08093,08059,"Jefferson County, CO"
1620000US0801530,Alma town,08093,08065,"Lake County, CO"
1620000US0801530,Alma town,08093,08093,"Park County, CO"
1620000US0801530,Alma town,08093,08117,"Summit County, CO"
1620000US0801530,Alma town,08093,08119,"Teller County, CO"
1620000US0802355,Antonito town,08021,08003,"Alamosa County, CO"
1620000US0802355,Antonito town,08021,08007,"Archuleta County, CO"
1620000US0802355,Antonito town,08021,08021,"Conejos County, CO"
1620000US0802355,Antonito town,08021,08023,"Costilla County, CO"
1620000US0802355,Antonito town,08021,08105,"Rio Grande County, CO"
1620000US0802355,Antonito town,08021,35039,"Rio Arriba County, NM"
1620000US0802355,Antonito town,08021,35055,"Taos County, NM"
1620000US0803235,Arriba town,08073,08005,"Arapahoe County, CO"
1620000US0803235,Arriba town,08073,08017,"Cheyenne County, CO"
1620000US0803235,Arriba town,08073,08025,"Crowley County, CO"
1620000US0803235,Arriba town,08073,08039,"Elbert County, CO"
1620000US0803235,Arriba town,08073,08041,"El Paso County, CO"
1620000US0803235,Arriba town,08073,08061,"Kiowa County, CO"
1620000US0803235,Arriba town,08073,08063,"Kit Carson County, CO"
1620000US0803235,Arriba town,08073,08073,"Lincoln County, CO"
1620000US0803235,Arriba town,08073,08101,"Pueblo County, CO"
1620000US0803235,Arriba town,08073,08121,"Washington County, CO"
1620000US0803455,Arvada city,08001,08001,"Adams County, CO"
1620000US0803455,Arvada city,08001,08005,"Arapahoe County, CO"
1620000US0803455,Arvada city,08001,08014,"Broomfield County, CO"
1620000US0803455,Arvada city,08001,08031,"Denver County, CO"
1620000US0803455,Arvada city,08001,08059,"Jefferson County, CO"
1620000US0803455,Arvada city,08001,08087,"Morgan County, CO"
1620000US0803455,Arvada city,08001,08121,"Washington County, CO"
1620000US0803455,Arvada city,08001,08123,"Weld County, CO"
1620000US0803455,Arvada city,08059,08001,"Adams County, CO"
1620000US0803455,Arvada city,08059,08005,"Arapahoe County, CO"
1620000US0803455,Arvada city,08059,08013,"Boulder County, CO"
1620000US0803455,Arvada city,08059,08014,"Broomfield County, CO"
1620000US0803455,Arvada city,08059,08019,"Clear Creek County, CO"
1620000US0803455,Arvada city,08059,08031,"Denver County, CO"
1620000US0803455,Arvada city,08059,08035,"Douglas County, CO"
1620000US0803455,Arvada city,08059,08047,"Gilpin County, CO"
1620000US0803455,Arvada city,08059,08059,"Jefferson County, CO"
1620000US0803455,Arvada city,08059,08093,"Park County, CO"
1620000US0803455,Arvada city,08059,08119,"Teller County, CO"
1620000US0803620,Aspen city,08097,08015,"Chaffee County, CO"
1620000US0803620,Aspen city,08097,08037,"Eagle County, CO"
1620000US0803620,Aspen city,08097,08045,"Garfield County, CO"
1620000US0803620,Aspen city,08097,08051,"Gunnison County, CO"
1620000US0803620,Aspen city,08097,08065,"Lake County, CO"
1620000US0803620,Aspen city,08097,08077,"Mesa County, CO"
1620000US0803620,Aspen city,08097,08097,"Pitkin County, CO"
1620000US0803950,Ault town,08123,08001,"Adams County, CO"
1620000US0803950,Ault town,08123,08013,"Boulder County, CO"
1620000US0803950,Ault town,08123,08014,"Broomfield County, CO"
1620000US0803950,Ault town,08123,08069,"Larimer County, CO"
1620000US0803950,Ault town,08123,08075,"Logan County, CO"
1620000US0803950,Ault town,08123,08087,"Morgan County, CO"
1620000US0803950,Ault town,08123,08123,"Weld County, CO"
1620000US0803950,Ault town,08123,31105,"Kimball County, NE"
1620000US0803950,Ault town,08123,56021,"Laramie County, WY"
1620000US0804000,Aurora city,08001,08001,"Adams County, CO"
1620000US0804000,Aurora city,08001,08005,"Arapahoe County, CO"
1620000US0804000,Aurora city,08001,08014,"Broomfield County, CO"
1620000US0804000,Aurora city,08001,08031,"Denver County, CO"
1620000US0804000,Aurora city,08001,08059,"Jefferson County, CO"
1620000US0804000,Aurora city,08001,08087,"Morgan County, CO"
1620000US0804000,Aurora city,08001,08121,"Washington County, CO"
1620000US0804000,Aurora city,08001,08123,"Weld County, CO"
1620000US0804000,Aurora city,08005,08001,"Adams County, CO"
1620000US0804000,Aurora city,08005,08005,"Arapahoe County, CO"
1620000US0804000,Aurora city,08005,08031,"Denver County, CO"
1620000US0804000,Aurora city,08005,08035,"Douglas County, CO"
1620000US0804000,Aurora city,08005,08039,"Elbert County, CO"
1620000US0804000,Aurora city,08005,08059,"Jefferson County, CO"
1620000US0804000,Aurora city,08005,08073,"Lincoln County, CO"
1620000US0804000,Aurora city,08005,08121,"Washington County, CO"
1620000US0804000,Aurora city,08035,08005,"Arapahoe County, CO"
1620000US0804000,Aurora city,08035,08035,"Douglas County, CO"
1620000US0804000,Aurora city,08035,08039,"Elbert County, CO"
1620000US0804000,Aurora city,08035,08041,"El Paso County, CO"
1620000US0804000,Aurora city,08035,08059,"Jefferson County, CO"
1620000US0804000,Aurora city,08035,08119,"Teller County, CO"
1620000US0804110,Avon town,08037,08037,"Eagle County, CO"
1620000US0804110,Avon town,08037,08045,"Garfield County, CO"
1620000US0804110,Avon town,08037,08049,"Grand County, CO"
1620000US0804110,Avon town,08037,08065,"Lake County, CO"
1620000US0804110,Avon town,08037,08097,"Pitkin County, CO"
1620000US0804110,Avon town,08037,08107,"Routt County, CO"
1620000US0804110,Avon town,08037,08117,"Summit County, CO"
1620000US0804935,Basalt town,08037,08037,"Eagle County, CO"
1620000US0804935,Basalt town,08037,08045,"Garfield County, CO"
1620000US0804935,Basalt town,08037,08049,"Grand County, CO"
1620000US0804935,Basalt town,08037,08065,"Lake County, CO"
1620000US0804935,Basalt town,08037,08097,"Pitkin County, CO"
1620000US0804935,Basalt town,08037,08107,"Routt County, CO"
1620000US0804935,Basalt town,08037,08117,"Summit County, CO"
1620000US0804935,Basalt town,08097,08015,"Chaffee County, CO"
1620000US0804935,Basalt town,08097,08037,"Eagle County, CO"
1620000US0804935,Basalt town,08097,08045,"Garfield County, CO"
1620000US0804935,Basalt town,08097,08051,"Gunnison County, CO"
1620000US0804935,Basalt town,08097,08065,"Lake County, CO"
1620000US0804935,Basalt town,08097,08077,"Mesa County, CO"
1620000US0804935,Basalt town,08097,08097,"Pitkin County, CO"
1620000US0805265,Bayfield town,08067,08007,"Archuleta County, CO"
1620000US0805265,Bayfield town,08067,08033,"Dolores County, CO"
1620000US0805265,Bayfield town,08067,08053,"Hinsdale County, CO"
1620000US0805265,Bayfield town,08067,08067,"La Plata County, CO"
1620000US0805265,Bayfield town,08067,08083,"Montezuma County, CO"
1620000US0805265,Bayfield town,08067,08111,"San Juan County, CO"
1620000US0805265,Bayfield town,08067,35045,"San Juan County, NM"
1620000US0806090,Bennett town,08001,08001,"Adams County, CO"
1620000US0806090,Bennett town,08001,08005,"Arapahoe County, CO"
1620000US0806090,Bennett town,08001,08014,"Broomfield County, CO"
1620000US0806090,Bennett town,08001,08031,"Denver County, CO"
1620000US0806090,Bennett town,08001,08059,"Jefferson County, CO"
1620000US0806090,Bennett town,08001,08087,"Morgan County, CO"
1620000US0806090,Bennett town,08001,08121,"Washington County, CO"
1620000US0806090,Bennett town,08001,08123,"Weld County, CO"
1620000US0806090,Bennett town,08005,08001,"Adams County, CO"
1620000US0806090,Bennett town,08005,08005,"Arapahoe County, CO"
1620000US0806090,Bennett town,08005,08031,"Denver County, CO"
1620000US0806090,Bennett town,08005,08035,"Douglas County, CO"
1620000US0806090,Bennett town,08005,08039,"Elbert County, CO"
1620000US0806090,Bennett town,08005,08059,"Jefferson County, CO"
1620000US0806090,Bennett town,08005,08073,"Lincoln County, CO"
1620000US0806090,Bennett town,08005,08121,"Washington County, CO"
1620000US0806255,Berthoud town,08069,08013,"Boulder County, CO"
1620000US0806255,Berthoud town,08069,08049,"Grand County, CO"
1620000US0806255,Berthoud town,08069,08057,"Jackson County, CO"
1620000US0806255,Berthoud town,08069,08069,"Larimer County, CO"
1620000US0806255,Berthoud town,08069,08123,"Weld County, CO"
1620000US0806255,Berthoud town,08069,56001,"Albany County, WY"
1620000US0806255,Berthoud town,08069,56021,"Laramie County, WY"
1620000US0806255,Berthoud town,08123,08001,"Adams County, CO"
1620000US0806255,Berthoud town,08123,08013,"Boulder County, CO"
1620000US0806255,Berthoud town,08123,08014,"Broomfield County, CO"
1620000US0806255,Berthoud town,08123,08069,"Larimer County, CO"
1620000US0806255,Berthoud town,08123,08075,"Logan County, CO"
1620000US0806255,Berthoud town,08123,08087,"Morgan County, CO"
1620000US0806255,Berthoud town,08123,08123,"Weld County, CO"
1620000US0806255,Berthoud town,08123,31105,"Kimball County, NE"
1620000US0806255,Berthoud town,08123,56021,"Laramie County, WY"
1620000US0806530,Bethune town,08063,08017,"Cheyenne County, CO"
1620000US0806530,Bethune town,08063,08063,"Kit Carson County, CO"
1620000US0806530,Bethune town,08063,08073,"Lincoln County, CO"
1620000US0806530,Bethune town,08063,08121,"Washington County, CO"
1620000US0806530,Bethune town,08063,08125,"Yuma County, CO"
1620000US0806530,Bethune town,08063,20023,"Cheyenne County, KS"
1620000US0806530,Bethune town,08063,20181,"Sherman County, KS"
1620000US0806530,Bethune town,08063,20199,"Wallace County, KS"
1620000US0807025,Black Hawk city,08047,08013,"Boulder County, CO"
1620000US0807025,Black Hawk city,08047,08019,"Clear Creek County, CO"
1620000US0807025,Black Hawk city,08047,08047,"Gilpin County, CO"
1620000US0807025,Black Hawk city,08047,08049,"Grand County, CO"
1620000US0807025,Black Hawk city,08047,08059,"Jefferson County, CO"
1620000US0807190,Blanca town,08023,08003,"Alamosa County, CO"
1620000US0807190,Blanca town,08023,08021,"Conejos County, CO"
1620000US0807190,Blanca town,08023,08023,"Costilla County, CO"
1620000US0807190,Blanca town,08023,08055,"Huerfano County, CO"
1620000US0807190,Blanca town,08023,08071,"Las Animas County, CO"
1620000US0807190,Blanca town,08023,35007,"Colfax County, NM"
1620000US0807190,Blanca town,08023,35055,"Taos County, NM"
1620000US0807410,Blue River town,08117,08019,"Clear Creek County, CO"
1620000US0807410,Blue River town,08117,08037,"Eagle County, CO"
1620000US0807410,Blue River town,08117,08049,"Grand County, CO"
1620000US0807410,Blue River town,08117,08065,"Lake County, CO"
1620000US0807410,Blue River town,08117,08093,"Park County, CO"
1620000US0807410,Blue River town,08117,08117,"Summit County, CO"
1620000US0807571,Bonanza town,08109,08003,"Alamosa County, CO"
1620000US0807571,Bonanza town,08109,08015,"Chaffee County, CO"
1620000US0807571,Bonanza town,08109,08027,"Custer County, CO"
1620000US0807571,Bonanza town,08109,08043,"Fremont County, CO"
1620000US0807571,Bonanza town,08109,08051,"Gunnison County, CO"
1620000US0807571,Bonanza town,08109,08053,"Hinsdale County, CO"
1620000US0807571,Bonanza town,08109,08055,"Huerfano County, CO"
1620000US0807571,Bonanza town,08109,08079,"Mineral County, CO"
1620000US0807571,Bonanza town,08109,08105,"Rio Grande County, CO"
1620000US0807571,Bonanza town,08109,08109,"Saguache County, CO"
1620000US0807795,Boone town,08101,08025,"Crowley County, CO"
1620000US0807795,Boone town,08101,08027,"Custer County, CO"
1620000US0807795,Boone town,08101,08041,"El Paso County, CO"
1620000US0807795,Boone town,08101,08043,"Fremont County, CO"
1620000US0807795,Boone town,08101,08055,"Huerfano County, CO"
1620000US0807795,Boone town,08101,08071,"Las Animas County, CO"
1620000US0807795,Boone town,08101,08073,"Lincoln County, CO"
1620000US0807795,Boone town,08101,08089,"Otero County, CO"
1620000US0807795,Boone town,08101,08101,"Pueblo County, CO"
1620000US0807850,Boulder city,08013,08013,"Boulder County, CO"
1620000US0807850,Boulder city,08013,08014,"Broomfield County, CO"
1620000US0807850,Boulder city,08013,08047,"Gilpin County, CO"
1620000US0807850,Boulder city,08013,08049,"Grand County, CO"
1620000US0807850,Boulder city,08013,08059,"Jefferson County, CO"
1620000US0807850,Boulder city,08013,08069,"Larimer County, CO"
1620000US0807850,Boulder city,08013,08123,"Weld County, CO"
1620000US0808070,Bow Mar town,08005,08001,"Adams County, CO"
1620000US0808070,Bow Mar town,08005,08005,"Arapahoe County, CO"
1620000US0808070,Bow Mar town,08005,08031,"Denver County, CO"
1620000US0808070,Bow Mar town,08005,08035,"Douglas County, CO"
1620000US0808070,Bow Mar town,08005,08039,"Elbert County, CO"
1620000US0808070,Bow Mar town,08005,08059,"Jefferson County, CO"
1620000US0808070,Bow Mar town,08005,08073,"Lincoln County, CO"
1620000US0808070,Bow Mar town,08005,08121,"Washington County, CO"
1620000US0808070,Bow Mar town,08059,08001,"Adams County, CO"
1620000US0808070,Bow Mar town,08059,08005,"Arapahoe County, CO"
1620000US0808070,Bow Mar town,08059,08013,"Boulder County, CO"
1620000US0808070,Bow Mar town,08059,08014,"Broomfield County, CO"
1620000US0808070,Bow Mar town,08059,08019,"Clear Creek County, CO"
1620000US0808070,Bow Mar town,08059,08031,"Denver County, CO"
1620000US0808070,Bow Mar town,08059,08035,"Douglas County, CO"
1620000US0808070,Bow Mar town,08059,08047,"Gilpin County, CO"
1620000US0808070,Bow Mar town,08059,08059,"Jefferson County, CO"
1620000US0808070,Bow Mar town,08059,08093,"Park County, CO"
1620000US0808070,Bow Mar town,08059,08119,"Teller County, CO"
1620000US0808345,Branson town,08071,08009,"Baca County, CO"
1620000US0808345,Branson town,08071,08011,"Bent County, CO"
1620000US0808345,Branson town,08071,08023,"Costilla County, CO"
1620000US0808345,Branson town,08071,08055,"Huerfano County, CO"
1620000US0808345,Branson town,08071,08071,"Las Animas County, CO"
1620000US0808345,Branson town,08071,08089,"Otero County, CO"
1620000US0808345,Branson town,08071,08101,"Pueblo County, CO"
1620000US0808345,Branson town,08071,35007,"Colfax County, NM"
1620000US0808345,Branson town,08071,35059,"Union County, NM"
1620000US0808400,Breckenridge town,08117,08019,"Clear Creek County, CO"
1620000US0808400,Breckenridge town,08117,08037,"Eagle County, CO"
1620000US0808400,Breckenridge town,08117,08049,"Grand County, CO"
1620000US0808400,Breckenridge town,08117,08065,"Lake County, CO"
1620000US0808400,Breckenridge town,08117,08093,"Park County, CO"
1620000US0808400,Breckenridge town,08117,08117,"Summit County, CO"
1620000US0808675,Brighton city,08001,08001,"Adams County, CO"
1620000US0808675,Brighton city,08001,08005,"Arapahoe County, CO"
1620000US0808675,Brighton city,08001,08014,"Broomfield County, CO"
1620000US0808675,Brighton city,08001,08031,"Denver County, CO"
1620000US0808675,Brighton city,08001,08059,"Jefferson County, CO"
1620000US0808675,Brighton city,08001,08087,"Morgan County, CO"
1620000US0808675,Brighton city,08001,08121,"Washington County, CO"
1620000US0808675,Brighton city,08001,08123,"Weld County, CO"
1620000US0808675,Brighton city,08123,08001,"Adams County, CO"
1620000US0808675,Brighton city,08123,08013,"Boulder County, CO"
1620000US0808675,Brighton city,08123,08014,"Broomfield County, CO"
1620000US0808675,Brighton city,08123,08069,"Larimer County, CO"
1620000US0808675,Brighton city,08123,08075,"Logan County, CO"
1620000US0808675,Brighton city,08123,08087,"Morgan County, CO"
1620000US0808675,Brighton city,08123,08123,"Weld County, CO"
1620000US0808675,Brighton city,08123,31105,"Kimball County, NE"
1620000US0808675,Brighton city,08123,56021,"Laramie County, WY"
1620000US0809115,Brookside town,08043,08015,"Chaffee County, CO"
1620000US0809115,Brookside town,08043,08027,"Custer County, CO"
1620000US0809115,Brookside town,08043,08041,"El Paso County, CO"
1620000US0809115,Brookside town,08043,08043,"Fremont County, CO"
1620000US0809115,Brookside town,08043,08093,"Park County, CO"
1620000US0809115,Brookside town,08043,08101,"Pueblo County, CO"
1620000US0809115,Brookside town,08043,08109,"Saguache County, CO"
1620000US0809115,Brookside town,08043,08119,"Teller County, CO"
1620000US0809280,Broomfield City and County,08014,08001,"Adams County, CO"
1620000US0809280,Broomfield City and County,08014,08013,"Boulder County, CO"
1620000US0809280,Broomfield City and County,08014,08014,"Broomfield County, CO"
1620000US0809280,Broomfield City and County,08014,08059,"Jefferson County, CO"
1620000US0809280,Broomfield City and County,08014,08123,"Weld County, CO"
1620000US0809555,Brush city,08087,08001,"Adams County, CO"
1620000US0809555,Brush city,08087,08075,"Logan County, CO"
1620000US0809555,Brush city,08087,08087,"Morgan County, CO"
1620000US0809555,Brush city,08087,08121,"Washington County, CO"
1620000US0809555,Brush city,08087,08123,"Weld County, CO"
1620000US0810105,Buena Vista town,08015,08015,"Chaffee County, CO"
1620000US0810105,Buena Vista town,08015,08043,"Fremont County, CO"
1620000US0810105,Buena Vista town,08015,08051,"Gunnison County, CO"
1620000US0810105,Buena Vista town,08015,08065,"Lake County, CO"
1620000US0810105,Buena Vista town,08015,08093,"Park County, CO"
1620000US0810105,Buena Vista town,08015,08097,"Pitkin County, CO"
1620000US0810105,Buena Vista town,08015,08109,"Saguache County, CO"
1620000US0810600,Burlington city,08063,08017,"Cheyenne County, CO"
1620000US0810600,Burlington city,08063,08063,"Kit Carson County, CO"
1620000US0810600,Burlington city,08063,08073,"Lincoln County, CO"
1620000US0810600,Burlington city,08063,08121,"Washington County, CO"
1620000US0810600,Burlington city,08063,08125,"Yuma County, CO"
1620000US0810600,Burlington city,08063,20023,"Cheyenne County, KS"
1620000US0810600,Burlington city,08063,20181,"Sherman County, KS"
1620000US0810600,Burlington city,08063,20199,"Wallace County, KS"
1620000US0811260,Calhan town,08041,08025,"Crowley County, CO"
1620000US0811260,Calhan town,08041,08035,"Douglas County, CO"
1620000US0811260,Calhan town,08041,08039,"Elbert County, CO"
1620000US0811260,Calhan town,08041,08041,"El Paso County, CO"
1620000US0811260,Calhan town,08041,08043,"Fremont County, CO"
1620000US0811260,Calhan town,08041,08073,"Lincoln County, CO"
1620000US0811260,Calhan town,08041,08101,"Pueblo County, CO"
1620000US0811260,Calhan town,08041,08119,"Teller County, CO"
1620000US0811645,Campo town,08009,08009,"Baca County, CO"
1620000US0811645,Campo town,08009,08011,"Bent County, CO"
1620000US0811645,Campo town,08009,08071,"Las Animas County, CO"
1620000US0811645,Campo town,08009,08099,"Prowers County, CO"
1620000US0811645,Campo town,08009,20129,"Morton County, KS"
1620000US0811645,Campo town,08009,20187,"Stanton County, KS"
1620000US0811645,Campo town,08009,35059,"Union County, NM"
1620000US0811645,Campo town,08009,40025,"Cimarron County, OK"
1620000US0811810,Cañon City city,08043,08015,"Chaffee County, CO"
1620000US0811810,Cañon City city,08043,08027,"Custer County, CO"
1620000US0811810,Cañon City city,08043,08041,"El Paso County, CO"
1620000US0811810,Cañon City city,08043,08043,"Fremont County, CO"
1620000US0811810,Cañon City city,08043,08093,"Park County, CO"
1620000US0811810,Cañon City city,08043,08101,"Pueblo County, CO"
1620000US0811810,Cañon City city,08043,08109,"Saguache County, CO"
1620000US0811810,Cañon City city,08043,08119,"Teller County, CO"
1620000US0812030,Carbonate town,08045,08037,"Eagle County, CO"
1620000US0812030,Carbonate town,08045,08045,"Garfield County, CO"
1620000US0812030,Carbonate town,08045,08077,"Mesa County, CO"
1620000US0812030,Carbonate town,08045,08097,"Pitkin County, CO"
1620000US0812030,Carbonate town,08045,08103,"Rio Blanco County, CO"
1620000US0812030,Carbonate town,08045,08107,"Routt County, CO"
1620000US0812030,Carbonate town,08045,49019,"Grand County, UT"
1620000US0812030,Carbonate town,08045,49047,"Uintah County, UT"
1620000US0812045,Carbondale town,08045,08037,"Eagle County, CO"
1620000US0812045,Carbondale town,08045,08045,"Garfield County, CO"
1620000US0812045,Carbondale town,08045,08077,"Mesa County, CO"
1620000US0812045,Carbondale town,08045,08097,"Pitkin County, CO"
1620000US0812045,Carbondale town,08045,08103,"Rio Blanco County, CO"
1620000US0812045,Carbondale town,08045,08107,"Routt County, CO"
1620000US0812045,Carbondale town,08045,49019,"Grand County, UT"
1620000US0812045,Carbondale town,08045,49047,"Uintah County, UT"
1620000US0812387,Castle Pines city,08035,08005,"Arapahoe County, CO"
1620000US0812387,Castle Pines city,08035,08035,"Douglas County, CO"
1620000US0812387,Castle Pines city,08035,08039,"Elbert County, CO"
1620000US0812387,Castle Pines city,08035,08041,"El Paso County, CO"
1620000US0812387,Castle Pines city,08035,08059,"Jefferson County, CO"
1620000US0812387,Castle Pines city,08035,08119,"Teller County, CO"
1620000US0812415,Castle Rock town,08035,08005,"Arapahoe County, CO"
1620000US0812415,Castle Rock town,08035,08035,"Douglas County, CO"
1620000US0812415,Castle Rock town,08035,08039,"Elbert County, CO"
1620000US0812415,Castle Rock town,08035,08041,"El Paso County, CO"
1620000US0812415,Castle Rock town,08035,08059,"Jefferson County, CO"
1620000US0812415,Castle Rock town,08035,08119,"Teller County, CO"
1620000US0812635,Cedaredge town,08029,08029,"Delta County, CO"
1620000US0812635,Cedaredge town,08029,08051,"Gunnison County, CO"
1620000US0812635,Cedaredge town,08029,08077,"Mesa County, CO"
1620000US0812635,Cedaredge town,08029,08085,"Montrose County, CO"
1620000US0812815,Centennial city,08005,08001,"Adams County, CO"
1620000US0812815,Centennial city,08005,08005,"Arapahoe County, CO"
1620000US0812815,Centennial city,08005,08031,"Denver County, CO"
1620000US0812815,Centennial city,08005,08035,"Douglas County, CO"
1620000US0812815,Centennial city,08005,08039,"Elbert County, CO"
1620000US0812815,Centennial city,08005,08059,"Jefferson County, CO"
1620000US0812815,Centennial city,08005,08073,"Lincoln County, CO"
1620000US0812815,Centennial city,08005,08121,"Washington County, CO"
1620000US0812855,Center town,08105,08003,"Alamosa County, CO"
1620000US0812855,Center town,08105,08007,"Archuleta County, CO"
1620000US0812855,Center town,08105,08021,"Conejos County, CO"
1620000US0812855,Center town,08105,08079,"Mineral County, CO"
1620000US0812855,Center town,08105,08105,"Rio Grande County, CO"
1620000US0812855,Center town,08105,08109,"Saguache County, CO"
1620000US0812855,Center town,08109,08003,"Alamosa County, CO"
1620000US0812855,Center town,08109,08015,"Chaffee County, CO"
1620000US0812855,Center town,08109,08027,"Custer County, CO"
1620000US0812855,Center town,08109,08043,"Fremont County, CO"
1620000US0812855,Center town,08109,08051,"Gunnison County, CO"
1620000US0812855,Center town,08109,08053,"Hinsdale County, CO"
1620000US0812855,Center town,08109,08055,"Huerfano County, CO"
1620000US0812855,Center town,08109,08079,"Mineral County, CO"
1620000US0812855,Center town,08109,08105,"Rio Grande County, CO"
1620000US0812855,Center town,08109,08109,"Saguache County, CO"
1620000US0812910,Central City city,08019,08019,"Clear Creek County, CO"
1620000US0812910,Central City city,08019,08047,"Gilpin County, CO"
1620000US0812910,Central City city,08019,08049,"Grand County, CO"
1620000US0812910,Central City city,08019,08059,"Jefferson County, CO"
1620000US0812910,Central City city,08019,08093,"Park County, CO"
1620000US0812910,Central City city,08019,08117,"Summit County, CO"
1620000US0812910,Central City city,08047,08013,"Boulder County, CO"
1620000US0812910,Central City city,08047,08019,"Clear Creek County, CO"
1620000US0812910,Central City city,08047,08047,"Gilpin County, CO"
1620000US0812910,Central City city,08047,08049,"Grand County, CO"
1620000US0812910,Central City city,08047,08059,"Jefferson County, CO"
1620000US0813460,Cheraw town,08089,08011,"Bent County, CO"
1620000US0813460,Cheraw town,08089,08025,"Crowley County, CO"
1620000US0813460,Cheraw town,08089,08061,"Kiowa County, CO"
1620000US0813460,Cheraw town,08089,08071,"Las Animas County, CO"
1620000US0813460,Cheraw town,08089,08089,"Otero County, CO"
1620000US0813460,Cheraw town,08089,08101,"Pueblo County, CO"
1620000US0813845,Cherry Hills Village city,08005,08001,"Adams County, CO"
1620000US0813845,Cherry Hills Village city,08005,08005,"Arapahoe County, CO"
1620000US0813845,Cherry Hills Village city,08005,08031,"Denver County, CO"
1620000US0813845,Cherry Hills Village city,08005,08035,"Douglas County, CO"
1620000US0813845,Cherry Hills Village city,08005,08039,"Elbert County, CO"
1620000US0813845,Cherry Hills Village city,08005,08059,"Jefferson County, CO"
1620000US0813845,Cherry Hills Village city,08005,08073,"Lincoln County, CO"
1620000US0813845,Cherry Hills Village city,08005,08121,"Washington County, CO"
1620000US0814175,Cheyenne Wells town,08017,08017,"Cheyenne County, CO"
1620000US0814175,Cheyenne Wells town,08017,08061,"Kiowa County, CO"
1620000US0814175,Cheyenne Wells town,08017,08063,"Kit Carson County, CO"
1620000US0814175,Cheyenne Wells town,08017,08073,"Lincoln County, CO"
1620000US0814175,Cheyenne Wells town,08017,20071,"Greeley County, KS"
1620000US0814175,Cheyenne Wells town,08017,20199,"Wallace County, KS"
1620000US0814765,City of Creede town,08079,08007,"Archuleta County, CO"
1620000US0814765,City of Creede town,08079,08053,"Hinsdale County, CO"
1620000US0814765,City of Creede town,08079,08079,"Mineral County, CO"
1620000US0814765,City of Creede town,08079,08105,"Rio Grande County, CO"
1620000US0814765,City of Creede town,08079,08109,"Saguache County, CO"
1620000US0815330,Coal Creek town,08043,08015,"Chaffee County, CO"
1620000US0815330,Coal Creek town,08043,08027,"Custer County, CO"
1620000US0815330,Coal Creek town,08043,08041,"El Paso County, CO"
1620000US0815330,Coal Creek town,08043,08043,"Fremont County, CO"
1620000US0815330,Coal Creek town,08043,08093,"Park County, CO"
1620000US0815330,Coal Creek town,08043,08101,"Pueblo County, CO"
1620000US0815330,Coal Creek town,08043,08109,"Saguache County, CO"
1620000US0815330,Coal Creek town,08043,08119,"Teller County, CO"
1620000US0815550,Cokedale town,08071,08009,"Baca County, CO"
1620000US0815550,Cokedale town,08071,08011,"Bent County, CO"
1620000US0815550,Cokedale town,08071,08023,"Costilla County, CO"
1620000US0815550,Cokedale town,08071,08055,"Huerfano County, CO"
1620000US0815550,Cokedale town,08071,08071,"Las Animas County, CO"
1620000US0815550,Cokedale town,08071,08089,"Otero County, CO"
1620000US0815550,Cokedale town,08071,08101,"Pueblo County, CO"
1620000US0815550,Cokedale town,08071,35007,"Colfax County, NM"
1620000US0815550,Cokedale town,08071,35059,"Union County, NM"
1620000US0815605,Collbran town,08077,08029,"Delta County, CO"
1620000US0815605,Collbran town,08077,08045,"Garfield County, CO"
1620000US0815605,Collbran town,08077,08051,"Gunnison County, CO"
1620000US0815605,Collbran town,08077,08077,"Mesa County, CO"
1620000US0815605,Collbran town,08077,08085,"Montrose County, CO"
1620000US0815605,Collbran town,08077,08097,"Pitkin County, CO"
1620000US0815605,Collbran town,08077,49019,"Grand County, UT"
1620000US0815605,Collbran town,08077,49037,"San Juan County, UT"
