geoid,geography_name,title,range_min,range_max,estimate,margin_of_error,proration_available_units
0550000US08011,Bent County (Unincorporated),GROSS RENT,2500,2999,0,5,0.6647727272727273
0550000US08011,Bent County (Unincorporated),GROSS RENT,3000,3499,0,5,0.6647727272727273
0550000US08011,Bent County (Unincorporated),GROSS RENT,3500,6000,0,5,0.6647727272727273
0550000US08013,Boulder County (Unincorporated),GROSS RENT,0,100,21,-152,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,100,149,0,-151,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,150,199,0,-145,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,200,249,8,-209,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,250,299,22,-204,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,300,349,18,-160,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,350,399,0,-163,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,400,449,26,-171,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,450,499,0,-149,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,500,549,7,-197,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,550,599,0,-171,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,600,649,0,-167,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,650,699,10,-171,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,700,749,8,-188,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,750,799,81,-130,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,800,899,74,-282,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,900,999,10,-238,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,1000,1249,369,-526,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,1250,1499,384,-601,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,1500,1999,1306,-1015,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,2000,2499,248,-804,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,2500,2999,243,-607,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,3000,3499,66,-319,0.7486195873292647
0550000US08013,Boulder County (Unincorporated),GROSS RENT,3500,6000,322,-494,0.7486195873292647
0550000US08014,NA,GROSS RENT,0,100,0,0,NA
0550000US08014,NA,GROSS RENT,100,149,0,0,NA
0550000US08014,NA,GROSS RENT,150,199,0,0,NA
0550000US08014,NA,GROSS RENT,200,249,0,0,NA
0550000US08014,NA,GROSS RENT,250,299,0,0,NA
0550000US08014,NA,GROSS RENT,300,349,0,0,NA
0550000US08014,NA,GROSS RENT,350,399,0,0,NA
0550000US08014,NA,GROSS RENT,400,449,0,0,NA
0550000US08014,NA,GROSS RENT,450,499,0,0,NA
0550000US08014,NA,GROSS RENT,500,549,0,0,NA
0550000US08014,NA,GROSS RENT,550,599,0,0,NA
0550000US08014,NA,GROSS RENT,600,649,0,0,NA
0550000US08014,NA,GROSS RENT,650,699,0,0,NA
0550000US08014,NA,GROSS RENT,700,749,0,0,NA
0550000US08014,NA,GROSS RENT,750,799,0,0,NA
0550000US08014,NA,GROSS RENT,800,899,0,0,NA
0550000US08014,NA,GROSS RENT,900,999,0,0,NA
0550000US08014,NA,GROSS RENT,1000,1249,0,0,NA
0550000US08014,NA,GROSS RENT,1250,1499,0,0,NA
0550000US08014,NA,GROSS RENT,1500,1999,0,0,NA
0550000US08014,NA,GROSS RENT,2000,2499,0,0,NA
0550000US08014,NA,GROSS RENT,2500,2999,0,0,NA
0550000US08014,NA,GROSS RENT,3000,3499,0,0,NA
0550000US08014,NA,GROSS RENT,3500,6000,0,0,NA
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,0,100,0,-24,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,100,149,0,-24,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,150,199,11,-27,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,200,249,54,28,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,250,299,0,-26,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,300,349,0,-29,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,350,399,0,-24,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,400,449,0,-31,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,450,499,0,-26,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,500,549,14,-23,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,550,599,126,51,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,600,649,0,-30,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,650,699,0,-30,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,700,749,42,-8,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,750,799,26,-8,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,800,899,0,-32,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,900,999,0,-26,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,1000,1249,162,-75,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,1250,1499,45,-64,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,1500,1999,42,-96,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,2000,2499,16,-22,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,2500,2999,57,24,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,3000,3499,0,-26,0.7418856259659969
0550000US08015,Chaffee County (Unincorporated),GROSS RENT,3500,6000,0,-31,0.7418856259659969
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,0,100,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,100,149,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,150,199,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,200,249,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,250,299,0,-2,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,300,349,7,-10,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,350,399,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,400,449,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,450,499,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,500,549,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,550,599,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,600,649,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,650,699,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,700,749,6,1,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,750,799,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,800,899,3,-21,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,900,999,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,1000,1249,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,1250,1499,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,1500,1999,8,-15,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,2000,2499,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,2500,2999,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,3000,3499,0,-13,0.48717948717948717
0550000US08017,Cheyenne County (Unincorporated),GROSS RENT,3500,6000,0,-13,0.48717948717948717
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,0,100,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,100,149,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,150,199,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,200,249,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,250,299,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,300,349,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,350,399,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,400,449,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,450,499,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,500,549,49,0,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,550,599,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,600,649,0,-43,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,650,699,24,-12,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,700,749,7,-35,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,750,799,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,800,899,17,-53,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,900,999,25,-14,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,1000,1249,46,-72,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,1250,1499,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,1500,1999,0,-87,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,2000,2499,0,-52,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,2500,2999,37,-2,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,3000,3499,0,-47,0.3672566371681416
0550000US08019,Clear Creek County (Unincorporated),GROSS RENT,3500,6000,0,-47,0.3672566371681416
0550000US08021,Conejos County (Unincorporated),GROSS RENT,0,100,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,100,149,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,150,199,0,-52,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,200,249,0,-41,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,250,299,9,-44,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,300,349,7,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,350,399,0,-46,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,400,449,0,-32,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,450,499,0,-33,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,500,549,0,-27,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,550,599,15,-27,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,600,649,42,-8,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,650,699,0,-41,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,700,749,0,-45,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,750,799,27,-12,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,800,899,23,-13,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,900,999,0,-34,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,1000,1249,12,-41,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,1250,1499,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,1500,1999,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,2000,2499,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,2500,2999,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,3000,3499,0,-47,0.5613382899628253
0550000US08021,Conejos County (Unincorporated),GROSS RENT,3500,6000,0,-47,0.5613382899628253
0550000US08023,Costilla County (Unincorporated),GROSS RENT,0,100,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,100,149,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,150,199,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,200,249,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,250,299,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,300,349,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,350,399,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,400,449,12,-7,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,450,499,18,-4,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,500,549,13,-7,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,550,599,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,600,649,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,650,699,7,-8,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,700,749,31,7,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,750,799,13,3,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,800,899,0,-2,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,900,999,4,-20,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,1000,1249,6,-9,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,1250,1499,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,1500,1999,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,2000,2499,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,2500,2999,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,3000,3499,0,-13,0.5
0550000US08023,Costilla County (Unincorporated),GROSS RENT,3500,6000,0,-13,0.5
0550000US08025,Crowley County (Unincorporated),GROSS RENT,0,100,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,100,149,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,150,199,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,200,249,2,-38,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,250,299,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,300,349,0,-39,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,350,399,0,-39,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,400,449,25,-17,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,450,499,0,-39,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,500,549,0,-28,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,550,599,7,-41,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,600,649,0,-39,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,650,699,0,-27,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,700,749,0,-29,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,750,799,0,-27,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,800,899,0,-18,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,900,999,9,-16,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,1000,1249,19,-11,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,1250,1499,0,-31,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,1500,1999,0,-29,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,2000,2499,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,2500,2999,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,3000,3499,0,-34,0.30864197530864196
0550000US08025,Crowley County (Unincorporated),GROSS RENT,3500,6000,0,-34,0.30864197530864196
0550000US08027,Custer County (Unincorporated),GROSS RENT,0,100,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,100,149,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,150,199,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,200,249,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,250,299,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,300,349,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,350,399,0,-6,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,400,449,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,450,499,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,500,549,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,550,599,30,34,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,600,649,0,-5,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,650,699,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,700,749,5,0,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,750,799,15,12,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,800,899,51,28,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,900,999,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,1000,1249,0,-12,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,1250,1499,0,-3,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,1500,1999,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,2000,2499,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,2500,2999,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,3000,3499,0,-13,0.9504950495049505
0550000US08027,Custer County (Unincorporated),GROSS RENT,3500,6000,0,-13,0.9504950495049505
0550000US08029,Delta County (Unincorporated),GROSS RENT,0,100,0,-65,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,100,149,0,-56,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,150,199,0,-70,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,200,249,0,-65,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,250,299,0,-67,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,300,349,0,-72,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,350,399,28,-46,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,400,449,0,-62,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,450,499,41,-28,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,500,549,13,-50,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,550,599,0,-68,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,600,649,35,-50,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,650,699,0,-106,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,700,749,36,-47,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,750,799,29,-39,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,800,899,2,-93,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,900,999,163,-68,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,1000,1249,68,-125,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,1250,1499,52,-69,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,1500,1999,173,19,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,2000,2499,7,-62,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,2500,2999,0,-65,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,3000,3499,0,-56,0.4722550177095632
0550000US08029,Delta County (Unincorporated),GROSS RENT,3500,6000,0,-56,0.4722550177095632
0550000US08031,NA,GROSS RENT,0,100,0,0,NA
0550000US08031,NA,GROSS RENT,100,149,0,0,NA
0550000US08031,NA,GROSS RENT,150,199,0,0,NA
0550000US08031,NA,GROSS RENT,200,249,0,0,NA
0550000US08031,NA,GROSS RENT,250,299,0,0,NA
0550000US08031,NA,GROSS RENT,300,349,0,0,NA
0550000US08031,NA,GROSS RENT,350,399,0,0,NA
0550000US08031,NA,GROSS RENT,400,449,0,0,NA
0550000US08031,NA,GROSS RENT,450,499,0,0,NA
0550000US08031,NA,GROSS RENT,500,549,0,0,NA
0550000US08031,NA,GROSS RENT,550,599,0,0,NA
0550000US08031,NA,GROSS RENT,600,649,0,0,NA
0550000US08031,NA,GROSS RENT,650,699,0,0,NA
0550000US08031,NA,GROSS RENT,700,749,0,0,NA
0550000US08031,NA,GROSS RENT,750,799,0,0,NA
0550000US08031,NA,GROSS RENT,800,899,0,0,NA
0550000US08031,NA,GROSS RENT,900,999,0,0,NA
0550000US08031,NA,GROSS RENT,1000,1249,0,0,NA
0550000US08031,NA,GROSS RENT,1250,1499,0,0,NA
0550000US08031,NA,GROSS RENT,1500,1999,0,0,NA
0550000US08031,NA,GROSS RENT,2000,2499,0,0,NA
0550000US08031,NA,GROSS RENT,2500,2999,0,0,NA
0550000US08031,NA,GROSS RENT,3000,3499,0,0,NA
0550000US08031,NA,GROSS RENT,3500,6000,0,0,NA
0550000US08033,Dolores County (Unincorporated),GROSS RENT,0,100,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,100,149,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,150,199,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,200,249,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,250,299,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,300,349,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,350,399,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,400,449,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,450,499,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,500,549,0,-2,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,550,599,7,-16,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,600,649,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,650,699,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,700,749,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,750,799,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,800,899,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,900,999,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,1000,1249,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,1250,1499,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,1500,1999,0,-8,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,2000,2499,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,2500,2999,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,3000,3499,0,-13,0.30303030303030304
0550000US08033,Dolores County (Unincorporated),GROSS RENT,3500,6000,0,-13,0.30303030303030304
0550000US08035,Douglas County (Unincorporated),GROSS RENT,0,100,14,-104,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,100,149,0,-109,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,150,199,58,-73,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,200,249,0,-109,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,250,299,0,-109,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,300,349,0,-109,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,350,399,0,-109,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,400,449,20,-100,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,450,499,10,-122,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,500,549,43,-104,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,550,599,39,-97,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,600,649,27,-90,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,650,699,0,-92,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,700,749,15,-104,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,750,799,0,-91,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,800,899,39,-112,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,900,999,3,-89,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,1000,1249,773,-148,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,1250,1499,1489,-188,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,1500,1999,5021,-450,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,2000,2499,2993,-127,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,2500,2999,1679,-116,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,3000,3499,554,-87,0.781196089706728
0550000US08035,Douglas County (Unincorporated),GROSS RENT,3500,6000,657,-40,0.781196089706728
0550000US08037,Eagle County (Unincorporated),GROSS RENT,0,100,0,-76,0.6497203863751907
0550000US08037,Eagle County (Unincorporated),GROSS RENT,100,149,0,-76,0.6497203863751907
0550000US08037,Eagle County (Unincorporated),GROSS RENT,150,199,0,-76,0.6497203863751907
0550000US08037,Eagle County (Unincorporated),GROSS RENT,200,249,0,-76,0.6497203863751907
